checkin_id,checkin_date,rating,comment,user_location,beer_name,beer_style,beer_abv,brewery_name,brewery_country,venue_name
872766245,2020-03-01,2.8,"",Leuven,Pilota Nakts,Porter - Other,6.7,Malduguns,Latvia,Antakalnio 96
872771712,2020-03-01,4.3,Honey wine. Lovely stuff.,"",Stakliškės,Mead - Metheglin,12.0,Lietuviškas Midus,Lithuania,Girta Bitė
872771882,2020-03-01,4.0,"","",Midus,Mead - Other,6.0,Lietuviškas Midus,Lithuania,Girta Bitė
872778812,2020-03-01,3.5,"","",IPA,IPA - International,5.0,Rinkuškiai,Lithuania,Rinktinės gatvė
872786735,2020-03-01,3.5,"","",Hoppy Tree Friends,Lager - Pale,5.0,Bear and Boar,Lithuania,Haze Pub
872795564,2020-03-01,2.3,"",Belgium,Corona Extra,Lager - American,4.6,Grupo Modelo,Mexico,Disco 311
872797440,2020-03-01,4.0,"",Vilnius,My Antonia,Pilsner - Imperial / Double,7.5,Birra Del Borgo,Italy,Naujamiestis
872806020,2020-03-01,3.3,"","",Grimbergen Double Ambrée,Belgian Dubbel,6.5,Kronenbourg Brewery,France,7 Fridays
872838615,2020-03-01,4.3,"",Vilnius,International Haze,IPA - New England,7.0,Brygghus 19,Sweden,Naujamiestis
872838723,2020-03-01,3.8,"Look mum, I did a craft. It's good tbh.","",Double NEIPA,IPA - Imperial / Double New England,7.5,Sakiškių Alus,Lithuania,Prohibicija Pub
872858758,2020-03-01,3.3,"","",Marakuku,IPA - Milkshake,6.0,Trimpus,Latvia,Szk. Im. Wl. Syrokomli
872862139,2020-03-01,3.3,"","",Nuogas Ruonis (Naked Seal),Blonde Ale,5.8,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,BIX Baras
872864246,2020-03-01,3.3,"","",Kanapinis - Nefiltruotas Tamsusis,Lager - Euro Dark,5.3,Aukštaitijos Bravorai,Lithuania,BIX Baras
872887904,2020-03-01,3.0,"","",Ungurio Kojos (Eel Legs),Kellerbier / Zwickelbier,5.3,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Comfort Hotel LT
872893505,2020-03-01,3.3,"","",Folkvang,Hefeweizen,5.0,Munkebo Brewery™,Denmark,Prohibicija Pub
872921742,2020-03-01,3.5,"","",Humulupu IPA,IPA - American,5.0,Panevėžio Alus,Lithuania,BIX Baras
872925092,2020-03-01,2.8,"","",Keturi Vėjai (Four Winds),Kölsch,4.9,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Comfort Hotel LT
873001152,2020-03-01,3.3,"","",Keturi Vėjai (Four Winds),Kölsch,4.9,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,SVYTURYS 1784
873140716,2020-03-01,4.0,"","",Imperial Baltic Porter Laphroaig Whisky Barrel Aged,Porter - Baltic Imperial / Double,8.8,Genys Brewing Co.,Lithuania,Pauliaus rezidencija
873143669,2020-03-01,3.8,"","",Kalifornikacija,Pale Ale - American,5.2,Genys Brewing Co.,Lithuania,Halės Deli
873147070,2020-03-01,3.5,"",Vilnius,Lemon Thyme,Pale Ale - International,4.7,Sakiškių Alus,Lithuania,Vingis park bridge (Vingio parko tiltas)
873147904,2020-03-01,3.0,"",Vilnius,Schöfferhofer Kristallweizen,Kristallweizen,5.0,Radeberger Gruppe,Germany,Žvėryno pakilimo takas
873148689,2020-03-01,4.0,"","",Oude Geuze Goût Américain,Lambic - Gueuze,6.5,Brouwerij Boon,Belgium,Avitela
873150157,2020-03-01,2.5,"",Vilnius,Spaten Oktoberfestbier (2019),Festbier,5.9,Spaten-Franziskaner-Löwenbräu-Gruppe,Germany,Žvėryno pakilimo takas
873152530,2020-03-01,3.8,"","",Balta Pinta,Hefeweizen,5.0,Volfas Engelman,Lithuania,Paukščių Takas | Milky Way
873153228,2020-03-01,3.8,Good Early Lager,"",Franziskaner Premium Weissbier Naturtrüb,Hefeweizen,5.0,Spaten-Franziskaner-Löwenbräu-Gruppe,Germany,Meat Lovers Pub
873153705,2020-03-01,3.5,"","",Kalifornikacija,Pale Ale - American,5.2,Genys Brewing Co.,Lithuania,Jurgis Ir Drakonas
